track_id,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,type,valence,song_uri
3Tjba86ZT4b0g0y0rGRmdv,0.577,0.991,0.0574,0.126,-0.822,0.149,149.921,audio_features,0.618,spotify:track:3Tjba86ZT4b0g0y0rGRmdv
2PkMhr47pBRq7tKeHwiRis,0.604,0.995,0.000545,0.0944,-0.202,0.0918,112.565,audio_features,0.389,spotify:track:2PkMhr47pBRq7tKeHwiRis
3ANEMISydez3F5HNZnrIUf,0.514,0.983,0.118,0.693,-0.89,0.0994,74.992,audio_features,0.334,spotify:track:3ANEMISydez3F5HNZnrIUf
3xJqk1Y4WtIG3gYQsXV2XD,0.683,0.91,0.0119,0.212,-2.697,0.175,75.039,audio_features,0.316,spotify:track:3xJqk1Y4WtIG3gYQsXV2XD
6MtuwRSaQi6YivI413cI7G,0.626,0.707,0.00821,0.159,-1.94,0.0547,75.01,audio_features,0.0395,spotify:track:6MtuwRSaQi6YivI413cI7G
3HxRoL5TPi7AFDp9kPSQ1c,0.71,0.97,0.0147,0.0841,-2.958,0.0601,149.997,audio_features,0.496,spotify:track:3HxRoL5TPi7AFDp9kPSQ1c
6zYZkio4D8Sqdud2KlrTHX,0.859,0.933,0.000239,0.376,-1.966,0.181,145.068,audio_features,0.684,spotify:track:6zYZkio4D8Sqdud2KlrTHX
6DM4QUqKJhCAToHtOeO35o,0.632,0.903,0.256,0.355,-2.897,0.0643,145.008,audio_features,0.0888,spotify:track:6DM4QUqKJhCAToHtOeO35o
0DoeQnNfEzRZZRa8THRbvz,0.494,0.917,0.0101,0.613,-3.878,0.339,140.077,audio_features,0.556,spotify:track:0DoeQnNfEzRZZRa8THRbvz
2KnQeZQMx7OgU5RwnY5PXk,0.579,0.987,0.0312,0.298,-3.241,0.44,149.989,audio_features,0.152,spotify:track:2KnQeZQMx7OgU5RwnY5PXk
7IBsiwkoSb9wIcX0tQffwl,0.488,0.819,0.000478,0.241,-3.198,0.0407,72.736,audio_features,0.135,spotify:track:7IBsiwkoSb9wIcX0tQffwl
5kiDF0W5xYf3P7vNOYqnfS,0.599,0.971,0.155,0.355,-6.956,0.15,144.993,audio_features,0.423,spotify:track:5kiDF0W5xYf3P7vNOYqnfS
4LxMgbsT2Zig3RZrYxMgUo,0.626,0.97,0.0619,0.357,-2.368,0.108,145.065,audio_features,0.457,spotify:track:4LxMgbsT2Zig3RZrYxMgUo
5zonetzGludGzwBijxkBJh,0.79,0.928,0.285,0.134,-2.607,0.132,145.03,audio_features,0.193,spotify:track:5zonetzGludGzwBijxkBJh
3Gb4H7CVG6Z5Q5LwscU1cT,0.636,0.993,0.123,0.14,-2.672,0.285,145.0,audio_features,0.303,spotify:track:3Gb4H7CVG6Z5Q5LwscU1cT
0Py4YBtxASyrYHDx8Kbrid,0.602,0.929,0.352,0.159,-4.171,0.233,173.957,audio_features,0.624,spotify:track:0Py4YBtxASyrYHDx8Kbrid
0JKkCCDJehRUoVSqd5p4YC,0.623,0.914,0.612,0.659,-3.404,0.365,139.974,audio_features,0.497,spotify:track:0JKkCCDJehRUoVSqd5p4YC
7KpGRT7Npv4bgFcpfM7kL9,0.731,0.75,0.000302,0.099,-4.446,0.0621,144.975,audio_features,0.358,spotify:track:7KpGRT7Npv4bgFcpfM7kL9
1jjwvafKFwHRMLCujNjZHT,0.567,0.875,0.0207,0.141,-5.292,0.0463,143.993,audio_features,0.178,spotify:track:1jjwvafKFwHRMLCujNjZHT
79xOVeIUrldZtBf8FhHZ3J,0.417,0.909,0.664,0.609,-2.953,0.444,140.031,audio_features,0.443,spotify:track:79xOVeIUrldZtBf8FhHZ3J
1SlxtL9jpkONNBDO4Be87b,0.739,0.763,0.000106,0.105,-4.036,0.0511,145.007,audio_features,0.318,spotify:track:1SlxtL9jpkONNBDO4Be87b
41ifKBYFzBwdiZWEo7xLkC,0.59,0.936,0.376,0.184,-3.718,0.211,173.921,audio_features,0.549,spotify:track:41ifKBYFzBwdiZWEo7xLkC
3GFmIcxLAmzjZwWbEmcF9O,0.559,0.876,0.0153,0.127,-4.789,0.0409,144.052,audio_features,0.173,spotify:track:3GFmIcxLAmzjZwWbEmcF9O
7JxSxNVambXnspS1UNMjkP,0.466,0.903,0.000737,0.33,-4.434,0.476,107.603,audio_features,0.373,spotify:track:7JxSxNVambXnspS1UNMjkP
3dqO3nAlJ4dPMlM0JIlH7g,0.344,0.915,0.0315,0.308,-2.282,0.127,105.054,audio_features,0.185,spotify:track:3dqO3nAlJ4dPMlM0JIlH7g
4y2zfvqxN25zgMEcTyjpAV,0.586,0.723,0.0046,0.778,-6.879,0.145,142.991,audio_features,0.218,spotify:track:4y2zfvqxN25zgMEcTyjpAV
5gQgqEnMixMCX8RdcZDLPK,0.378,0.978,0.251,0.11,-5.694,0.104,142.543,audio_features,0.397,spotify:track:5gQgqEnMixMCX8RdcZDLPK
6Wsbd4Xccv352F6feirjZz,0.308,0.943,0.906,0.301,-5.114,0.0391,174.073,audio_features,0.21,spotify:track:6Wsbd4Xccv352F6feirjZz
3nuXCgXw1UX8qdxXfA9ELQ,0.559,0.959,0.438,0.14,-2.356,0.129,144.067,audio_features,0.331,spotify:track:3nuXCgXw1UX8qdxXfA9ELQ
5eeiyu8VCVF8cYt7BRC5ZR,0.677,0.901,0.0,0.62,-4.918,0.215,109.937,audio_features,0.342,spotify:track:5eeiyu8VCVF8cYt7BRC5ZR
6SuNC0ulbKoSpatgaoZTM6,0.382,0.979,0.0,0.21,-3.281,0.224,109.97,audio_features,0.399,spotify:track:6SuNC0ulbKoSpatgaoZTM6
0BAnS1l4r0H7fIaaMwwF2d,0.648,0.966,0.0442,0.192,-4.039,0.0779,150.0,audio_features,0.478,spotify:track:0BAnS1l4r0H7fIaaMwwF2d
4Cdc4eHheHgcOFGKRIe7dX,0.739,0.964,1.86e-05,0.079,-1.575,0.22,139.946,audio_features,0.654,spotify:track:4Cdc4eHheHgcOFGKRIe7dX
1zlsy50uXgl7wHf1A3QKR2,0.591,0.977,0.899,0.577,-2.462,0.136,144.996,audio_features,0.47,spotify:track:1zlsy50uXgl7wHf1A3QKR2
2ymHnE3xE8smZuMe7vQhzX,0.291,0.989,0.361,0.177,-3.799,0.0913,143.903,audio_features,0.187,spotify:track:2ymHnE3xE8smZuMe7vQhzX
1cMjgynsN42Q6WImKj33gM,0.473,0.976,0.000502,0.103,-0.492,0.0908,143.988,audio_features,0.259,spotify:track:1cMjgynsN42Q6WImKj33gM
4fJjz7uahU6MlgEuHXYeKa,0.522,0.979,0.0439,0.103,-0.77,0.0702,144.029,audio_features,0.175,spotify:track:4fJjz7uahU6MlgEuHXYeKa
2KLqE3k1TXNgHLUGbJ4pZu,0.562,0.933,0.00108,0.241,-4.473,0.0597,143.982,audio_features,0.678,spotify:track:2KLqE3k1TXNgHLUGbJ4pZu
0VByPl4clGi1BWMiCT85MQ,0.509,0.94,0.23,0.0971,-4.895,0.161,173.965,audio_features,0.067,spotify:track:0VByPl4clGi1BWMiCT85MQ
3liG7tvftISKBlyyQxzgd7,0.436,0.83,0.918,0.127,-5.391,0.0797,174.005,audio_features,0.398,spotify:track:3liG7tvftISKBlyyQxzgd7
7ynb5tGNuzUleCGo4UCN05,0.486,0.909,0.893,0.269,-2.902,0.039,144.037,audio_features,0.0365,spotify:track:7ynb5tGNuzUleCGo4UCN05
1ZPiEl1XCNGgkFusWYlGh0,0.54,0.985,0.0284,0.202,-2.314,0.268,143.976,audio_features,0.307,spotify:track:1ZPiEl1XCNGgkFusWYlGh0
6SayFNp8OtS7ODKrWOE8vZ,0.586,0.993,0.896,0.105,-0.661,0.227,143.991,audio_features,0.354,spotify:track:6SayFNp8OtS7ODKrWOE8vZ
3Xk1xJY01gLFpWhMYAnYWA,0.536,0.863,4.05e-05,0.126,-5.023,0.0568,143.979,audio_features,0.272,spotify:track:3Xk1xJY01gLFpWhMYAnYWA
3ni6AI9clhzmbyvAxvlpb5,0.654,0.986,0.499,0.306,-4.46,0.42,144.036,audio_features,0.515,spotify:track:3ni6AI9clhzmbyvAxvlpb5
0xxPJG03GKJ2WObMWj0Gao,0.562,0.94,0.92,0.0834,-4.02,0.0487,144.004,audio_features,0.454,spotify:track:0xxPJG03GKJ2WObMWj0Gao
0PCbfV9YNYMaLEpxCbUPZR,0.61,0.972,0.34,0.0806,-3.938,0.0986,144.07,audio_features,0.202,spotify:track:0PCbfV9YNYMaLEpxCbUPZR
0sQME0URdloIFoPguSrAfZ,0.472,0.838,0.00388,0.143,-5.817,0.0922,173.945,audio_features,0.259,spotify:track:0sQME0URdloIFoPguSrAfZ
5CK6s73bqputGUY1Ua2ENr,0.539,0.922,0.846,0.101,-5.236,0.0469,140.037,audio_features,0.0429,spotify:track:5CK6s73bqputGUY1Ua2ENr
2Jw6vW6b2NsyFPVXDzU3W6,0.456,0.884,0.502,0.665,-3.321,0.0697,127.978,audio_features,0.635,spotify:track:2Jw6vW6b2NsyFPVXDzU3W6
5fdJuEotUBQtKQKO0QthJK,0.652,0.969,0.894,0.146,-3.983,0.0574,144.011,audio_features,0.381,spotify:track:5fdJuEotUBQtKQKO0QthJK
4jzHs6cMZmMmkI2GXnE900,0.426,0.865,4.28e-06,0.343,-4.895,0.0605,174.01,audio_features,0.212,spotify:track:4jzHs6cMZmMmkI2GXnE900
4EsjlwL9QL86kmyU2KRMCZ,0.48,0.996,0.0179,0.749,-0.21,0.0684,174.995,audio_features,0.245,spotify:track:4EsjlwL9QL86kmyU2KRMCZ
2klY7RFg4wPlR6kBVHpq5a,0.415,0.94,0.0452,0.272,-3.652,0.511,174.009,audio_features,0.46,spotify:track:2klY7RFg4wPlR6kBVHpq5a
2gjTdggv1aaRkJLTRfQhJQ,0.566,0.865,0.719,0.0878,-4.198,0.101,174.062,audio_features,0.239,spotify:track:2gjTdggv1aaRkJLTRfQhJQ
6EMETAFpyXxeYe32t9PiFL,0.527,0.774,0.00144,0.199,-6.686,0.277,143.964,audio_features,0.537,spotify:track:6EMETAFpyXxeYe32t9PiFL
57Wz3Riw3ImnIF0u2PtlJL,0.257,0.865,0.162,0.0948,-5.291,0.335,172.745,audio_features,0.433,spotify:track:57Wz3Riw3ImnIF0u2PtlJL
1TGmgt0Q9onfbY7cRazEoS,0.347,0.675,0.438,0.114,-5.314,0.152,174.037,audio_features,0.526,spotify:track:1TGmgt0Q9onfbY7cRazEoS
6jwTE6lcibYgl870gL1ba9,0.48,0.862,0.00226,0.35,-4.404,0.279,143.997,audio_features,0.407,spotify:track:6jwTE6lcibYgl870gL1ba9
4lhrJ3QFVhegXsm7Bm9znL,0.536,0.746,0.0,0.0994,-1.47,0.059,82.522,audio_features,0.341,spotify:track:4lhrJ3QFVhegXsm7Bm9znL
16a9WsLirTU7iMSpgc0Dy7,0.371,0.902,0.887,0.375,-5.358,0.0603,159.891,audio_features,0.169,spotify:track:16a9WsLirTU7iMSpgc0Dy7
6J4Bvb6TapIjCjyZ4k5B47,0.683,0.907,0.337,0.629,-5.313,0.128,150.007,audio_features,0.494,spotify:track:6J4Bvb6TapIjCjyZ4k5B47
02fV0gSTu8OmWFQ1zN4VVj,0.57,0.72,0.0,0.284,-4.309,0.0959,159.931,audio_features,0.62,spotify:track:02fV0gSTu8OmWFQ1zN4VVj
1GNr8WUfapUW2Eb3lfANIy,0.584,0.925,0.39,0.265,-2.494,0.0541,150.02,audio_features,0.0754,spotify:track:1GNr8WUfapUW2Eb3lfANIy
7qlJTAQbnSI8rOH8S400N4,0.846,0.936,0.000461,0.461,-1.353,0.0695,106.043,audio_features,0.657,spotify:track:7qlJTAQbnSI8rOH8S400N4
1soi4pBsI5ijLw0g5ERrpb,0.532,0.887,0.0571,0.369,0.103,0.308,76.776,audio_features,0.246,spotify:track:1soi4pBsI5ijLw0g5ERrpb
3ETynfxvVCozp7I6qnqC17,0.519,0.908,0.0193,0.0985,-1.348,0.111,75.145,audio_features,0.0894,spotify:track:3ETynfxvVCozp7I6qnqC17
4fZdT8uQ9tqoV9bEu0ltgN,0.541,0.897,0.39,0.807,-0.53,0.386,79.983,audio_features,0.603,spotify:track:4fZdT8uQ9tqoV9bEu0ltgN
7ARzyH5VceCD3kKf6IxnOx,0.672,0.999,0.176,0.266,0.734,0.146,149.955,audio_features,0.751,spotify:track:7ARzyH5VceCD3kKf6IxnOx
2okYKFR436KDB7joPSCR5J,0.694,0.794,0.525,0.119,-1.444,0.0492,150.0,audio_features,0.559,spotify:track:2okYKFR436KDB7joPSCR5J
68M8kCDYQn9HJNwos9J9pL,0.784,0.903,0.881,0.362,-0.607,0.0869,149.998,audio_features,0.924,spotify:track:68M8kCDYQn9HJNwos9J9pL
2GvuLrzyDKKGpGvFvv0q2j,0.514,0.955,0.021,0.183,-1.044,0.137,149.629,audio_features,0.63,spotify:track:2GvuLrzyDKKGpGvFvv0q2j
0BeWhu9eXppTGyjN1MoUq9,0.717,0.984,0.733,0.37,0.7,0.276,150.033,audio_features,0.279,spotify:track:0BeWhu9eXppTGyjN1MoUq9
6ZC6xYgrtehrTiaii7s8uh,0.642,0.663,0.366,0.221,-3.436,0.122,149.943,audio_features,0.453,spotify:track:6ZC6xYgrtehrTiaii7s8uh
08xW6It0k2mjTq5LvGeTGK,0.661,0.965,0.00209,0.227,-3.171,0.482,149.787,audio_features,0.357,spotify:track:08xW6It0k2mjTq5LvGeTGK
5bz7w9uBpH6YKuADn8fIEq,0.73,0.655,0.00179,0.115,-2.737,0.0816,149.999,audio_features,0.316,spotify:track:5bz7w9uBpH6YKuADn8fIEq
5x60iJxkavfpebseUSXrDE,0.636,0.732,0.0106,0.0889,-4.447,0.0807,150.012,audio_features,0.441,spotify:track:5x60iJxkavfpebseUSXrDE
08EDz6781IVLc3qMn3VneT,0.635,0.841,0.00177,0.0347,-1.212,0.0742,149.996,audio_features,0.188,spotify:track:08EDz6781IVLc3qMn3VneT
5oPYRwUfBVqx3iR0y8gtUE,0.509,0.968,0.637,0.707,-0.38,0.226,149.804,audio_features,0.67,spotify:track:5oPYRwUfBVqx3iR0y8gtUE
2rQcVxvZfI3Zgog9sn03sn,0.563,0.993,0.00243,0.04,0.005,0.381,149.915,audio_features,0.304,spotify:track:2rQcVxvZfI3Zgog9sn03sn
2KlQyazkD4Ny59WrKN6kES,0.697,0.961,0.229,0.305,-1.652,0.271,75.054,audio_features,0.257,spotify:track:2KlQyazkD4Ny59WrKN6kES
4q6yL426DmFKrUEUAIo8Yt,0.787,0.974,0.709,0.231,-0.376,0.0785,150.031,audio_features,0.548,spotify:track:4q6yL426DmFKrUEUAIo8Yt
2hgFU1JjDJ9x7qeB83kh2Q,0.695,0.661,0.00101,0.307,-2.322,0.0871,115.03,audio_features,0.0473,spotify:track:2hgFU1JjDJ9x7qeB83kh2Q
445BHCmPuybHlP31HLoDn4,0.651,0.945,0.0178,0.366,-1.922,0.233,149.957,audio_features,0.326,spotify:track:445BHCmPuybHlP31HLoDn4
28Xl7T5Wsk7OSXeSBimtdw,0.55,0.797,0.000182,0.3,-2.978,0.376,148.872,audio_features,0.211,spotify:track:28Xl7T5Wsk7OSXeSBimtdw
2gY9nicNMXO20rvYDjhUxW,0.523,0.857,0.00125,0.693,-2.525,0.0725,171.01,audio_features,0.149,spotify:track:2gY9nicNMXO20rvYDjhUxW
3HrzGvn4cKFxKmO2pfk9tc,0.425,0.967,0.442,0.168,-0.991,0.152,147.119,audio_features,0.0732,spotify:track:3HrzGvn4cKFxKmO2pfk9tc
5qKG3zHrh3kzzYQEifeGXf,0.749,0.417,0.0321,0.0954,-3.861,0.0414,139.995,audio_features,0.197,spotify:track:5qKG3zHrh3kzzYQEifeGXf
49LWZaFgzfpO1gjEuO5e7W,0.524,0.931,0.0144,0.0876,-3.176,0.146,150.021,audio_features,0.113,spotify:track:49LWZaFgzfpO1gjEuO5e7W
0NdebFV5VXfIz30iK8KpyC,0.585,0.953,0.046,0.0762,-2.206,0.0905,150.105,audio_features,0.205,spotify:track:0NdebFV5VXfIz30iK8KpyC
6QZZdQPDKvIG0Q6VTH9ycy,0.684,0.97,1.41e-05,0.116,-1.102,0.254,151.058,audio_features,0.692,spotify:track:6QZZdQPDKvIG0Q6VTH9ycy
6v6dxApxjDlhLjDWnVFh3V,0.832,0.937,0.00757,0.0824,-0.831,0.0725,126.039,audio_features,0.174,spotify:track:6v6dxApxjDlhLjDWnVFh3V
3qrSXIVXQaHgRwwAfWbBn3,0.725,0.863,0.000268,0.283,-3.193,0.0693,150.122,audio_features,0.119,spotify:track:3qrSXIVXQaHgRwwAfWbBn3
4QoQ6z6Sx74bPhSMFud8dH,0.509,0.854,0.00231,0.138,-1.446,0.0626,150.005,audio_features,0.373,spotify:track:4QoQ6z6Sx74bPhSMFud8dH
3N7LMUy8xYG7MliDlpe6oF,0.642,0.967,0.777,0.225,-1.182,0.104,149.941,audio_features,0.225,spotify:track:3N7LMUy8xYG7MliDlpe6oF
4kK4iLu5NmvnS8XraniFos,0.55,0.824,0.696,0.112,-4.018,0.0503,150.055,audio_features,0.295,spotify:track:4kK4iLu5NmvnS8XraniFos
4tCma48OCPdcSjcFtsmXFq,0.654,0.827,5.73e-06,0.0871,-2.247,0.0524,150.106,audio_features,0.516,spotify:track:4tCma48OCPdcSjcFtsmXFq
68PhJwM3Cl8P4kmu9Ev2sf,0.698,0.973,0.168,0.166,-1.55,0.441,75.14,audio_features,0.335,spotify:track:68PhJwM3Cl8P4kmu9Ev2sf
6mrw2FjNS6Y0M86881kKJL,0.644,0.881,0.0137,0.119,-1.527,0.473,150.262,audio_features,0.116,spotify:track:6mrw2FjNS6Y0M86881kKJL
27NC1Wpra763KX0lbSCiby,0.807,0.974,0.03,0.706,-0.245,0.372,174.043,audio_features,0.553,spotify:track:27NC1Wpra763KX0lbSCiby
2ztbZxqTRoBamZugVsqwtx,0.599,0.936,0.245,0.425,-2.339,0.142,149.962,audio_features,0.358,spotify:track:2ztbZxqTRoBamZugVsqwtx
5m8lvkQwpJjutCBipUI4jL,0.373,0.957,0.388,0.405,0.35,0.311,75.124,audio_features,0.49,spotify:track:5m8lvkQwpJjutCBipUI4jL
3rznwCrm1HJTLkJtJ5z3bg,0.587,0.963,0.342,0.363,-1.41,0.356,150.147,audio_features,0.513,spotify:track:3rznwCrm1HJTLkJtJ5z3bg
6SDHQu86uxxLto9mDVREYN,0.653,0.991,0.0546,0.0904,-3.312,0.115,150.067,audio_features,0.397,spotify:track:6SDHQu86uxxLto9mDVREYN
0InbD2AbaI77MKZePiybKX,0.736,0.997,0.837,0.282,0.987,0.308,150.022,audio_features,0.3,spotify:track:0InbD2AbaI77MKZePiybKX
2i5xzVN7OKgKuBpXTC9i3r,0.663,0.977,0.106,0.0819,0.141,0.28,149.976,audio_features,0.416,spotify:track:2i5xzVN7OKgKuBpXTC9i3r
1sNCyCw3qeUcKdxt5h5l0M,0.752,0.955,0.000133,0.313,-0.156,0.33,150.191,audio_features,0.689,spotify:track:1sNCyCw3qeUcKdxt5h5l0M
1FkfP0mPMk7TDVM4ZVS9sW,0.772,0.918,0.352,0.373,-4.226,0.276,90.074,audio_features,0.468,spotify:track:1FkfP0mPMk7TDVM4ZVS9sW
0atI7F661yUVyultidkdEE,0.58,0.652,0.179,0.371,-4.118,0.0408,129.957,audio_features,0.0593,spotify:track:0atI7F661yUVyultidkdEE
7t2IBdZgwWAtzlWLxG4TT3,0.627,0.987,0.4,0.125,-1.961,0.287,150.193,audio_features,0.413,spotify:track:7t2IBdZgwWAtzlWLxG4TT3
7recRRl7BLQkETf7VniKWq,0.486,0.929,0.891,0.0985,-3.029,0.048,174.007,audio_features,0.327,spotify:track:7recRRl7BLQkETf7VniKWq
00bn7T0ElZ2bUKCJX6fRJF,0.526,0.993,0.271,0.234,-2.964,0.445,160.106,audio_features,0.0981,spotify:track:00bn7T0ElZ2bUKCJX6fRJF
7etFQ3DfVit6O7b4oYBG01,0.572,0.995,0.725,0.33,0.004,0.206,150.021,audio_features,0.686,spotify:track:7etFQ3DfVit6O7b4oYBG01
20rfEfEipokYSfz84PXKKf,0.508,0.986,0.00664,0.896,-2.835,0.104,149.731,audio_features,0.568,spotify:track:20rfEfEipokYSfz84PXKKf
7fjoS2I25h4Mv1hQzdv2NC,0.659,1.0,0.48,0.488,-0.843,0.21,150.004,audio_features,0.579,spotify:track:7fjoS2I25h4Mv1hQzdv2NC
4aYWUD7PtbngVAJo1fPoUa,0.633,0.995,0.619,0.075,-1.85,0.379,150.162,audio_features,0.459,spotify:track:4aYWUD7PtbngVAJo1fPoUa
0Hx7Ch9Gz9Rxzgk88JcyDM,0.602,0.95,0.00115,0.421,-3.546,0.464,149.407,audio_features,0.597,spotify:track:0Hx7Ch9Gz9Rxzgk88JcyDM
7soHk1TIC0F6r5QuCIrW9N,0.692,0.869,0.0558,0.059,-2.454,0.0897,100.043,audio_features,0.405,spotify:track:7soHk1TIC0F6r5QuCIrW9N
6rEJzj17kPaWgrsw80gcRV,0.557,0.987,0.805,0.268,-3.678,0.0954,150.092,audio_features,0.569,spotify:track:6rEJzj17kPaWgrsw80gcRV
79jzBJujjf75stFoDcdTE9,0.588,0.996,0.844,0.319,-2.349,0.0866,150.08,audio_features,0.3,spotify:track:79jzBJujjf75stFoDcdTE9
4fcgiRpS9ci4kPU9bZ9GTs,0.455,0.932,0.00109,0.176,-3.503,0.0812,149.896,audio_features,0.0882,spotify:track:4fcgiRpS9ci4kPU9bZ9GTs
39T9izqnMewLUEEiz1jeIn,0.683,0.998,0.00989,0.126,-1.656,0.0996,150.009,audio_features,0.721,spotify:track:39T9izqnMewLUEEiz1jeIn
0c5v6vgT7fbXFftFpIpZcb,0.725,0.866,0.00679,0.158,-3.182,0.248,140.0,audio_features,0.238,spotify:track:0c5v6vgT7fbXFftFpIpZcb
0yZuZ8JagSLGgtpkTONKb8,0.69,0.935,0.394,0.283,-2.551,0.0436,112.505,audio_features,0.323,spotify:track:0yZuZ8JagSLGgtpkTONKb8
0fQzSNiWvw3weW44lKCPD9,0.605,0.933,0.334,0.151,-5.76,0.259,84.911,audio_features,0.161,spotify:track:0fQzSNiWvw3weW44lKCPD9
35WB1aBjFhr9KIXJuurM6A,0.749,0.964,0.69,0.352,-1.407,0.195,127.971,audio_features,0.197,spotify:track:35WB1aBjFhr9KIXJuurM6A
0iI6fBgAHaMPllBY9grbTJ,0.702,0.7,0.376,0.316,-6.651,0.0493,140.073,audio_features,0.18,spotify:track:0iI6fBgAHaMPllBY9grbTJ
0LF7c6uXqO4Uc7u0Oay3AC,0.569,0.931,0.000294,0.256,-2.298,0.359,140.001,audio_features,0.524,spotify:track:0LF7c6uXqO4Uc7u0Oay3AC
1iLio431a3d8lw3OS9HjOC,0.775,0.795,1.99e-05,0.354,-3.989,0.173,140.04,audio_features,0.268,spotify:track:1iLio431a3d8lw3OS9HjOC
04Uv2f2bV8KJROyDFB8H2S,0.678,0.928,0.00292,0.453,-3.457,0.0884,140.037,audio_features,0.547,spotify:track:04Uv2f2bV8KJROyDFB8H2S
40GESFHMzwIrUTX9JmRBf7,0.626,0.948,0.134,0.31,-4.206,0.116,140.089,audio_features,0.282,spotify:track:40GESFHMzwIrUTX9JmRBf7
5MDsvaSSgOhg0MSgIuzU7K,0.638,0.993,0.00703,0.727,-0.679,0.0792,128.013,audio_features,0.538,spotify:track:5MDsvaSSgOhg0MSgIuzU7K
5byVGkYGqlazdcqaIQFUj5,0.606,0.573,0.747,0.0342,-6.607,0.0379,85.003,audio_features,0.36,spotify:track:5byVGkYGqlazdcqaIQFUj5
5jFWASMpkEIE37XCUsMzLt,0.524,0.794,0.737,0.111,-6.752,0.161,84.96,audio_features,0.215,spotify:track:5jFWASMpkEIE37XCUsMzLt
4K7BKrNrhrdUmDeMbkNDK1,0.697,0.777,0.634,0.612,-8.499,0.134,85.001,audio_features,0.581,spotify:track:4K7BKrNrhrdUmDeMbkNDK1
5T4LYnss8vOiwPImznshFz,0.943,0.949,0.201,0.109,-4.272,0.34,109.975,audio_features,0.447,spotify:track:5T4LYnss8vOiwPImznshFz
0kIUx99qFqwwQeQM6S9mIR,0.698,0.847,0.475,0.114,-5.722,0.0512,163.967,audio_features,0.42,spotify:track:0kIUx99qFqwwQeQM6S9mIR
0BXixyljF3PHd8GRbMCYwF,0.456,0.98,0.106,0.359,-3.413,0.318,140.073,audio_features,0.303,spotify:track:0BXixyljF3PHd8GRbMCYwF
2nTZTAgW9YVgXAQkhgPw4B,0.647,0.926,0.0247,0.216,-5.325,0.0945,169.989,audio_features,0.497,spotify:track:2nTZTAgW9YVgXAQkhgPw4B
1BPJdthGHL47657LCQsa51,0.683,0.894,0.637,0.314,-6.444,0.0455,100.0,audio_features,0.185,spotify:track:1BPJdthGHL47657LCQsa51
6SSoSUxg9afEkkPjLMNeZZ,0.425,0.679,0.877,0.0509,-4.875,0.0416,99.996,audio_features,0.17,spotify:track:6SSoSUxg9afEkkPjLMNeZZ
2aR5Pocjl55KYrFwkI2AVU,0.389,0.974,0.0,0.166,-4.517,0.505,175.45,audio_features,0.509,spotify:track:2aR5Pocjl55KYrFwkI2AVU
1vsV7MQo7OLpEcLWODT6Jr,0.471,0.958,0.739,0.477,-6.65,0.134,34.95,audio_features,0.0323,spotify:track:1vsV7MQo7OLpEcLWODT6Jr
2P6ikvgWJBj30waV68bG36,0.593,0.968,0.0532,0.121,0.399,0.27,139.858,audio_features,0.307,spotify:track:2P6ikvgWJBj30waV68bG36
5oAHsYFsqXSjqeR12XFrdm,0.61,0.985,0.00047,0.0994,-0.021,0.54,140.066,audio_features,0.197,spotify:track:5oAHsYFsqXSjqeR12XFrdm
17wGj4UG3nhQB6P4mDMk0v,0.649,0.98,0.000382,0.368,0.622,0.628,139.866,audio_features,0.487,spotify:track:17wGj4UG3nhQB6P4mDMk0v
1xFvkxzrgsaOBIO1l4Fz3e,0.39,0.834,0.362,0.172,-10.035,0.266,139.89,audio_features,0.149,spotify:track:1xFvkxzrgsaOBIO1l4Fz3e
4ScwvBDTIAoDxtJtuOhurH,0.569,0.913,0.0519,0.116,-0.584,0.255,140.032,audio_features,0.324,spotify:track:4ScwvBDTIAoDxtJtuOhurH
2glTXa3kOrsRDlxgomftTf,0.489,0.9,0.163,0.296,-2.391,0.273,140.027,audio_features,0.15,spotify:track:2glTXa3kOrsRDlxgomftTf
1HtTWVwNFgGip90QlHOlai,0.463,0.858,0.538,0.092,-1.314,0.071,140.114,audio_features,0.172,spotify:track:1HtTWVwNFgGip90QlHOlai
4k07VkQBL2QtKNslfN4MbO,0.423,0.731,0.176,0.114,-7.558,0.349,139.994,audio_features,0.0715,spotify:track:4k07VkQBL2QtKNslfN4MbO
6bKtzaZ8HpfwebDzEAXj1Y,0.658,0.983,0.00614,0.395,0.889,0.67,139.905,audio_features,0.154,spotify:track:6bKtzaZ8HpfwebDzEAXj1Y
311YHO61J97y3NEmzgXslq,0.723,0.926,0.884,0.261,-1.111,0.287,139.935,audio_features,0.209,spotify:track:311YHO61J97y3NEmzgXslq
24eMrEp6NBRBFEK1avXmdM,0.806,0.349,0.0303,0.319,-7.801,0.384,140.138,audio_features,0.204,spotify:track:24eMrEp6NBRBFEK1avXmdM
1frggphHQ8BlSxfapBS2CU,0.816,0.994,0.0277,0.061,0.964,0.319,140.067,audio_features,0.284,spotify:track:1frggphHQ8BlSxfapBS2CU
2gmLcKpKY1quyatuJJLodB,0.464,0.982,0.0775,0.221,0.873,0.666,140.067,audio_features,0.346,spotify:track:2gmLcKpKY1quyatuJJLodB
3MKpCwBiyUxiQucNs4DxSC,0.337,0.174,0.455,0.188,-15.491,0.0448,141.07,audio_features,0.0722,spotify:track:3MKpCwBiyUxiQucNs4DxSC
